CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,FieldActivityId,SampleDate,SampleTime,Layer,TotalDepth,EventId,Source,SampleReplicate,ReportingParameter,ReportedValue,ReportingUnits,ProjectIdentifier,Units,SampleVolume,PDepth,Salzone
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,TC,1.03,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,TIC,0.02,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,TOC,1.01,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,SAND,69.3043,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,TN,0.14,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18525,38.89359,-76.4404,223424,8/23/2011,10:53:00,B ,7.4,223423,VERSAR/EME/BEL,S1,SILTCLAY,30.6957,PCT,BEN,Centimeter,10.0,7.4,LM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,MOIST,21.583,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,TC,0.42,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,SAND,84.7291,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,MOIST,19.9953,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,TN,0.06,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,TOC,0.42,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18518,38.66359,-76.5215,223541,8/26/2011,08:44:00,B ,6.2,223540,VERSAR/EME/BEL,S1,SILTCLAY,15.2709,PCT,BEN,Centimeter,10.0,6.2,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,MOIST,61.515,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,TC,0.09,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,SAND,96.4143,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,MOIST,57.6365,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,TN,0.02,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,TOC,0.09,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71512,-76.51358,223544,8/26/2011,09:24:00,B ,2.5,223543,VERSAR/EME/BEL,S1,SILTCLAY,3.5857,PCT,BEN,Centimeter,22.8968,2.5,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,MOIST,9.3862,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,TC,3.86,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,SAND,8.6462,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,MOIST,16.3236,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,TN,0.49,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,TOC,3.86,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18517,38.63609,-76.4673,223547,8/26/2011,09:49:00,B ,11.0,223546,VERSAR/EME/BEL,S1,SILTCLAY,91.3538,PCT,BEN,Centimeter,10.0,11.0,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,TC,3.23,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,TOC,3.23,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,SAND,17.8774,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,TC,0.01,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,TN,0.42,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,TOC,0.01,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,18513,38.46399,-76.4472,223550,8/26/2011,10:22:00,B ,10.8,223549,VERSAR/EME/BEL,S1,SILTCLAY,82.1226,PCT,BEN,Centimeter,10.0,10.8,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,TC,0.08,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,TOC,0.08,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,SAND,99.5103,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,TN,0.0,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44232,-76.44297,223553,8/26/2011,10:52:00,B ,1.7,223552,VERSAR/EME/BEL,S1,SILTCLAY,0.4897,PCT,BEN,Centimeter,25.1865,1.7,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,SAND,98.9058,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,14.8829,2.6,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41982,-76.41657,223556,8/26/2011,11:33:00,B ,2.6,223555,VERSAR/EME/BEL,S1,SILTCLAY,1.0942,PCT,BEN,Centimeter,14.8829,2.6,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,MOIST,31.5177,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,TIC,0.12,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,TC,5.39,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,SAND,75.6434,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,MOIST,57.925,PCT,BEN,Centimeter,10.0,8.7,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,TN,0.17,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,TOC,5.27,PCT,BEN,Centimeter,10.0,3.7,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18624,39.45969,-76.0372,223559,8/29/2011,09:27:00,B ,3.7,223558,VERSAR/EME/BEL,S1,SILTCLAY,24.3566,PCT,BEN,Centimeter,10.0,3.7,O
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,MOIST,52.7155,PCT,BEN,Centimeter,10.0,6.1,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,8.7,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,TC,3.61,PCT,BEN,Centimeter,10.0,8.7,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,SAND,11.9489,PCT,BEN,Centimeter,10.0,8.7,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,TOC,3.61,PCT,BEN,Centimeter,10.0,8.7,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,TN,0.33,PCT,BEN,Centimeter,10.0,8.7,TF
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,TC,5.27,PCT,BEN,Centimeter,10.0,6.1,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,18625,39.58709,-76.108,223586,8/29/2011,14:09:00,B ,8.7,223585,VERSAR/EME/BEL,S1,SILTCLAY,88.0511,PCT,BEN,Centimeter,10.0,8.7,TF
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,TOC,5.13,PCT,BEN,Centimeter,10.0,6.1,O
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,TIC,0.14,PCT,BEN,Centimeter,10.0,6.1,O
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,SAND,36.66,PCT,BEN,Centimeter,10.0,6.1,O
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,TN,0.22,PCT,BEN,Centimeter,10.0,6.1,O
CB2OH ,Chesapeake Bay-Oligohaline Region,18623,39.38729,-76.0987,223562,8/29/2011,10:29:00,B ,6.1,223561,VERSAR/EME/BEL,S1,SILTCLAY,63.34,PCT,BEN,Centimeter,10.0,6.1,O
CB7PH ,Chesapeake Bay-Polyhaline Region,18M21,37.75184,-75.84307,223637,9/1/2011,13:37:00,B ,5.5,223636,ODU/BEL,S1,VOLORG,0.18,PCT,BEN,Centimeter,7.0,5.5,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,18M21,37.75184,-75.84307,223637,9/1/2011,13:37:00,B ,5.5,223636,ODU/BEL,S1,SAND,99.11,PCT,BEN,Centimeter,7.0,5.5,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,18M27,37.62285,-75.88919,223646,9/1/2011,14:22:00,B ,3.0,223645,ODU/BEL,S1,VOLORG,0.91,PCT,BEN,Centimeter,7.0,3.0,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,18M21,37.75184,-75.84307,223637,9/1/2011,13:37:00,B ,5.5,223636,ODU/BEL,S1,SILTCLAY,0.8931,PCT,BEN,Centimeter,7.0,5.5,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,18M27,37.62285,-75.88919,223646,9/1/2011,14:22:00,B ,3.0,223645,ODU/BEL,S1,SAND,93.11,PCT,BEN,Centimeter,7.0,3.0,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,18M27,37.62285,-75.88919,223646,9/1/2011,14:22:00,B ,3.0,223645,ODU/BEL,S1,SILTCLAY,6.8874,PCT,BEN,Centimeter,7.0,3.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,MOIST,34.9163,PCT,BEN,Centimeter,10.0,10.5,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,10.5,HM
TANMH ,Tangier Sound-Mesohaline Region,18506,38.05239,-75.9656,223691,9/2/2011,11:45:00,B ,10.9,223690,VERSAR/EME/BEL,S1,TC,1.61,PCT,BEN,Centimeter,10.0,10.9,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,SAND,82.2587,PCT,BEN,Centimeter,10.0,10.5,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,MOIST,20.9977,PCT,BEN,Centimeter,10.0,9.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,TN,0.13,PCT,BEN,Centimeter,10.0,10.5,HM
TANMH ,Tangier Sound-Mesohaline Region,18506,38.05239,-75.9656,223691,9/2/2011,11:45:00,B ,10.9,223690,VERSAR/EME/BEL,S1,TOC,1.61,PCT,BEN,Centimeter,10.0,10.9,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,SILTCLAY,17.7413,PCT,BEN,Centimeter,10.0,10.5,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,MOIST,56.795,PCT,BEN,Centimeter,10.0,10.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,9.3,HM
TANMH ,Tangier Sound-Mesohaline Region,18503,37.95919,-75.9658,223694,9/2/2011,12:10:00,B ,4.4,223693,VERSAR/EME/BEL,S1,TC,0.18,PCT,BEN,Centimeter,10.0,4.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,SAND,92.7344,PCT,BEN,Centimeter,10.0,9.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,MOIST,19.6731,PCT,BEN,Centimeter,9.0,6.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,TN,0.05,PCT,BEN,Centimeter,10.0,9.3,HM
TANMH ,Tangier Sound-Mesohaline Region,18503,37.95919,-75.9658,223694,9/2/2011,12:10:00,B ,4.4,223693,VERSAR/EME/BEL,S1,TOC,0.18,PCT,BEN,Centimeter,10.0,4.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,SILTCLAY,7.2656,PCT,BEN,Centimeter,10.0,9.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18511,38.35019,-76.2996,223706,9/2/2011,14:13:00,B ,5.7,223705,VERSAR/EME/BEL,S1,MOIST,15.8492,PCT,BEN,Centimeter,9.0,5.7,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,10.8,HM
TANMH ,Tangier Sound-Mesohaline Region,18504,38.02779,-75.9745,223697,9/2/2011,12:32:00,B ,3.8,223696,VERSAR/EME/BEL,S1,TC,0.6,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,SAND,8.5002,PCT,BEN,Centimeter,10.0,10.8,HM
TANMH ,Tangier Sound-Mesohaline Region,18505,38.04059,-76.1113,223688,9/2/2011,11:16:00,B ,8.3,223687,VERSAR/EME/BEL,S1,MOIST,20.6883,PCT,BEN,Centimeter,10.0,8.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,TN,0.32,PCT,BEN,Centimeter,10.0,10.8,HM
TANMH ,Tangier Sound-Mesohaline Region,18504,38.02779,-75.9745,223697,9/2/2011,12:32:00,B ,3.8,223696,VERSAR/EME/BEL,S1,TOC,0.6,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,SILTCLAY,91.4998,PCT,BEN,Centimeter,10.0,10.8,HM
TANMH ,Tangier Sound-Mesohaline Region,18506,38.05239,-75.9656,223691,9/2/2011,11:45:00,B ,10.9,223690,VERSAR/EME/BEL,S1,MOIST,40.384,PCT,BEN,Centimeter,10.0,10.9,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,9.0,6.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,TC,0.96,PCT,BEN,Centimeter,10.0,10.5,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,SAND,99.0157,PCT,BEN,Centimeter,9.0,6.4,HM
TANMH ,Tangier Sound-Mesohaline Region,18503,37.95919,-75.9658,223694,9/2/2011,12:10:00,B ,4.4,223693,VERSAR/EME/BEL,S1,MOIST,18.3264,PCT,BEN,Centimeter,10.0,4.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,9.0,6.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18507,38.07089,-76.2903,223682,9/2/2011,10:31:00,B ,10.5,223681,VERSAR/EME/BEL,S1,TOC,0.96,PCT,BEN,Centimeter,10.0,10.5,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,SILTCLAY,0.9843,PCT,BEN,Centimeter,9.0,6.4,HM
TANMH ,Tangier Sound-Mesohaline Region,18504,38.02779,-75.9745,223697,9/2/2011,12:32:00,B ,3.8,223696,VERSAR/EME/BEL,S1,MOIST,22.679,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18511,38.35019,-76.2996,223706,9/2/2011,14:13:00,B ,5.7,223705,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,9.0,5.7,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,TC,0.38,PCT,BEN,Centimeter,10.0,9.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18511,38.35019,-76.2996,223706,9/2/2011,14:13:00,B ,5.7,223705,VERSAR/EME/BEL,S1,SAND,98.3512,PCT,BEN,Centimeter,9.0,5.7,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18508,38.08129,-76.2964,223685,9/2/2011,10:41:00,B ,9.3,223684,VERSAR/EME/BEL,S1,TOC,0.38,PCT,BEN,Centimeter,10.0,9.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18511,38.35019,-76.2996,223706,9/2/2011,14:13:00,B ,5.7,223705,VERSAR/EME/BEL,S1,TN,0.0,PCT,BEN,Centimeter,9.0,5.7,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,TC,2.32,PCT,BEN,Centimeter,10.0,10.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18511,38.35019,-76.2996,223706,9/2/2011,14:13:00,B ,5.7,223705,VERSAR/EME/BEL,S1,SILTCLAY,1.6488,PCT,BEN,Centimeter,9.0,5.7,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18509,38.18579,-76.1626,223700,9/2/2011,13:22:00,B ,10.8,223699,VERSAR/EME/BEL,S1,TOC,2.32,PCT,BEN,Centimeter,10.0,10.8,HM
TANMH ,Tangier Sound-Mesohaline Region,18505,38.04059,-76.1113,223688,9/2/2011,11:16:00,B ,8.3,223687,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,10.0,8.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,TC,0.06,PCT,BEN,Centimeter,9.0,6.4,HM
TANMH ,Tangier Sound-Mesohaline Region,18505,38.04059,-76.1113,223688,9/2/2011,11:16:00,B ,8.3,223687,VERSAR/EME/BEL,S1,SAND,94.9834,PCT,BEN,Centimeter,10.0,8.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,18510,38.22729,-76.2283,223703,9/2/2011,13:41:00,B ,6.4,223702,VERSAR/EME/BEL,S1,TOC,0.06,PCT,BEN,Centimeter,9.0,6.4,HM
